0.013333333333333334,0.010869565217391304,3
0.010101010101010102,0.05,3
0.010638297872340425,0.014084507042253521,1
0.02857142857142857,0.16666666666666666,3
0.010101010101010102,0.015384615384615385,3
0.007936507936507936,0.008547008547008548,1
0.041666666666666664,0.014285714285714285,13
0.010101010101010102,0.1,3
0.02857142857142857,0.007936507936507936,3
0.011764705882352941,0.013333333333333334,1
0.009900990099009901,0.015625,1
0.02857142857142857,0.020833333333333332,3
0.014925373134328358,0.023255813953488372,1
0.007936507936507936,0.013513513513513514,1
0.041666666666666664,0.02857142857142857,13
0.014084507042253521,0.014285714285714285,1
0.009900990099009901,0.01098901098901099,1
0.013333333333333334,0.043478260869565216,3
0.010101010101010102,0.2,3
0.011111111111111112,0.017241379310344827,5
0.1111111111111111,0.024390243902439025,5
0.009900990099009901,0.0078125,1
0.008403361344537815,0.02702702702702703,1
0.015151515151515152,0.012048192771084338,5
0.014084507042253521,0.02857142857142857,1
0.013333333333333334,0.021739130434782608,3
0.1111111111111111,0.012195121951219513,5
0.009259259259259259,0.029411764705882353,1
0.014492753623188406,0.16666666666666666,1
0.008403361344537815,0.013513513513513514,1
0.041666666666666664,0.009174311926605505,13
0.3333333333333333,0.007874015748031496,3
0.2,0.00819672131147541,3
0.014925373134328358,0.011627906976744186,1
0.007936507936507936,0.02702702702702703,1
0.5,0.008695652173913044,3
0.009708737864077669,0.008403361344537815,1
0.011111111111111112,0.008620689655172414,5
0.02857142857142857,0.3333333333333333,3
0.012345679012345678,0.011235955056179775,1
0.0196078431372549,0.009900990099009901,1
0.01098901098901099,0.024390243902439025,1
0.009900990099009901,0.14285714285714285,1
0.008264462809917356,0.008264462809917356,1
0.009259259259259259,0.014705882352941176,1
0.014492753623188406,0.3333333333333333,1
0.017857142857142856,0.009900990099009901,7
0.2,0.01639344262295082,3
0.08333333333333333,0.010101010101010102,13
0.011111111111111112,0.034482758620689655,5
0.0125,0.012987012987012988,5
0.009900990099009901,1.0,1
0.014285714285714285,0.027777777777777776,5
0.010869565217391304,0.015384615384615385,1
0.05263157894736842,0.022727272727272728,1
0.019230769230769232,0.008264462809917356,3
0.07142857142857142,0.030303030303030304,7
0.01639344262295082,0.02564102564102564,1
0.009259259259259259,0.008,1
0.01639344262295082,0.008928571428571428,1
0.009900990099009901,0.5,1
0.014285714285714285,0.05555555555555555,5
0.05263157894736842,0.011363636363636364,1
0.0125,0.00847457627118644,5
0.0125,0.008264462809917356,5
0.012195121951219513,0.014084507042253521,1
0.01639344262295082,0.01282051282051282,1
0.043478260869565216,0.03225806451612903,1
0.017241379310344827,0.015151515151515152,3
0.010869565217391304,0.05,1
0.01639344262295082,0.017857142857142856,1
0.014285714285714285,0.1111111111111111,5
0.009900990099009901,0.01282051282051282,1
0.0125,0.01694915254237288,5
0.043478260869565216,0.016129032258064516,1
