1,2,2,3,2,4,2,4,3,4,2,6,2,4,4,5,2,6,2,6,4,4,2,8,3,4,4,6,2,8,2,6,4,4,4,9,2,4,4,8,2,8,2,6,6,4,2,10,3,6,4,6,2,8,4,8,4,4,2,12,2,4,6,7,4,8,2,6,4,8,2,12,2,4,6,6,4,8,2,10,5,4,2,12,4,4,4,8,2,12,4,6,4,4,4,12,2,6,6,9,2,8,2,8,8,4,2,12,2,8,4,10,2,8,4,6,6,4,4,16,3,4,4,6,4,12,2,
2,3,4,4,4,6,4,5,6,6,4,8,4,6,8,6,4,9,4,8,8,6,4,10,6,6,8,8,4,12,4,7,8,6,8,12,4,6,8,10,4,12,4,8,12,6,4,12,6,9,8,8,4,12,8,10,8,6,4,16,4,6,12,8,8,12,4,8,8,12,4,15,4,6,12,8,8,12,4,12,10,6,4,16,8,6,8,10,4,18,8,8,8,6,8,14,4,9,12,12,4,12,4,10,16,6,4,16,4,12,8,12,4,12,8,8,12,6,8,20,6,6,8,8,8,18,4,
2,4,3,6,4,6,4,8,4,8,4,9,4,8,6,10,4,8,4,12,6,8,4,12,6,8,5,12,4,12,4,12,6,8,8,12,4,8,6,16,4,12,4,12,8,8,4,15,6,12,6,12,4,10,8,16,6,8,4,18,4,8,8,14,8,12,4,12,6,16,4,16,4,8,9,12,8,12,4,20,6,8,4,18,8,8,6,16,4,16,8,12,6,8,8,18,4,12,8,18,4,12,4,16,12,8,4,15,4,16,6,20,4,12,8,12,8,8,8,24,6,8,6,12,8,16,4,
3,4,6,5,6,8,6,6,9,8,6,10,6,8,12,7,6,12,6,10,12,8,6,12,9,8,12,10,6,16,6,8,12,8,12,15,6,8,12,12,6,16,6,10,18,8,6,14,9,12,12,10,6,16,12,12,12,8,6,20,6,8,18,9,12,16,6,10,12,16,6,18,6,8,18,10,12,16,6,14,15,8,6,20,12,8,12,12,6,24,12,10,12,8,12,16,6,12,18,15,6,16,6,12,24,8,6,20,6,16,12,14,6,16,12,10,18,8,12,24,9,8,12,10,12,24,6,
2,4,4,6,3,8,4,8,6,6,4,12,4,8,6,10,4,12,4,9,8,8,4,16,4,8,8,12,4,12,4,12,8,8,6,18,4,8,8,12,4,16,4,12,9,8,4,20,6,8,8,12,4,16,6,16,8,8,4,18,4,8,12,14,6,16,4,12,8,12,4,24,4,8,8,12,8,16,4,15,10,8,4,24,6,8,8,16,4,18,8,12,8,8,6,24,4,12,12,12,4,16,4,16,12,8,4,24,4,12,8,20,4,16,6,12,12,8,8,24,6,8,8,12,5,24,4,
4,6,6,8,8,9,8,10,8,12,8,12,8,12,12,12,8,12,8,16,12,12,8,15,12,12,10,16,8,18,8,14,12,12,16,16,8,12,12,20,8,18,8,16,16,12,8,18,12,18,12,16,8,15,16,20,12,12,8,24,8,12,16,16,16,18,8,16,12,24,8,20,8,12,18,16,16,18,8,24,12,12,8,24,16,12,12,20,8,24,16,16,12,12,16,21,8,18,16,24,8,18,8,20,24,12,8,20,8,24,12,24,8,18,16,16,16,12,16,30,12,12,12,16,16,24,8,
2,4,4,6,4,8,3,8,6,8,4,12,4,6,8,10,4,12,4,12,6,8,4,16,6,8,8,9,4,16,4,12,8,8,6,18,4,8,8,16,4,12,4,12,12,8,4,20,4,12,8,12,4,16,8,12,8,8,4,24,4,8,9,14,8,16,4,12,8,12,4,24,4,8,12,12,6,16,4,20,10,8,4,18,8,8,8,16,4,24,6,12,8,8,8,24,4,8,12,18,4,16,4,16,12,8,4,24,4,16,8,15,4,16,8,12,12,8,6,32,6,8,8,12,8,18,4,
4,5,8,6,8,10,8,7,12,10,8,12,8,10,16,8,8,15,8,12,16,10,8,14,12,10,16,12,8,20,8,9,16,10,16,18,8,10,16,14,8,20,8,12,24,10,8,16,12,15,16,12,8,20,16,14,16,10,8,24,8,10,24,10,16,20,8,12,16,20,8,21,8,10,24,12,16,20,8,16,20,10,8,24,16,10,16,14,8,30,16,12,16,10,16,18,8,15,24,18,8,20,8,14,32,10,8,24,8,20,16,16,8,20,16,12,24,10,16,28,12,10,16,12,16,30,8,
3,6,4,9,6,8,6,12,5,12,6,12,6,12,8,15,6,10,6,18,8,12,6,16,9,12,6,18,6,16,6,18,8,12,12,15,6,12,8,24,6,16,6,18,10,12,6,20,9,18,8,18,6,12,12,24,8,12,6,24,6,12,10,21,12,16,6,18,8,24,6,20,6,12,12,18,12,16,6,30,7,12,6,24,12,12,8,24,6,20,12,18,8,12,12,24,6,18,10,27,6,16,6,24,16,12,6,18,6,24,8,30,6,16,12,18,10,12,12,32,9,12,8,18,12,20,6,
4,6,8,8,6,12,8,10,12,9,8,16,8,12,12,12,8,18,8,12,16,12,8,20,8,12,16,16,8,18,8,14,16,12,12,24,8,12,16,15,8,24,8,16,18,12,8,24,12,12,16,16,8,24,12,20,16,12,8,24,8,12,24,16,12,24,8,16,16,18,8,30,8,12,16,16,16,24,8,18,20,12,8,32,12,12,16,20,8,27,16,16,16,12,12,28,8,18,24,16,8,24,8,20,24,12,8,32,8,18,16,24,8,24,12,16,24,12,16,30,12,12,16,16,10,36,8,
